id_cliente,tipo_documento,numero_documento,nombre,apellido,direccion,ciudad,telefono,email,fecha_registro,estado_cliente
21309,NIT,69933286,Carolina,Mejia Giraldo,Calle 62 #87-76,Bogota,39585355,carolina.mejiagiraldo320@correo.com,2024-03-23,activo
21310,TI,91726632,Camilo,Quintero Molina,Calle 115 #68-30,Medellin,36356072,camilo.quinteromolina414@correo.com,2025-04-18,activo
21311,CC,62012001,Andres,Sanchez Quintero,Calle 28 #35-111,Cartagena,32237451,,2025-06-09,activo
21312,CC,62520530,Kevin,Diaz Torres,Calle 95 #11-85,Bogota,39158091,kevin.diaztorres110@correo.com,2024-02-23,suspendido
21313,CC,47663945,Mateo,Arango Restrepo,Calle 92 #77-54,Monteria,37581512,,2024-01-27,activo
21314,CE,90116328,Valentina,Castro Ortiz,Calle 23 #25-68,Medellin,32681058,valentina.castroortiz944@correo.com,2026-03-23,activo
21315,NIT,49998039,Mateo,Castaño Restrepo,Calle 15 #103-98,Bogota,31588349,mateo.castañorestrepo400@correo.com,2025-08-09,activo
21316,CE,44088819,Kevin,Ortiz Sanchez,Calle 116 #86-68,Pereira,35490993,kevin.ortizsanchez882@correo.com,2024-02-28,activo
21317,CE,83338719,Sebastian,Castro Diaz,Calle 32 #33-63,Bucaramanga,35606118,sebastian.castrodiaz933@correo.com,2025-11-05,activo
21318,CC,33957054,Sebastian,Perez Perez,Calle 118 #38-11,Cali,31908740,sebastian.perezperez738@correo.com,2025-01-18,activo
21319,CC,54339035,Ana,Gomez Perez,Calle 110 #61-96,Bogota,34999569,ana.gomezperez763@correo.com,2024-01-13,activo
21320,CC,52242132,Luis,Rodriguez Castro,Calle 94 #107-92,Medellin,33947339,,2023-12-29,suspendido
21321,CC,56799975,Laura,Molina Giraldo,Calle 19 #86-8,Medellin,31422055,laura.molinagiraldo791@correo.com,2025-01-16,activo
21322,CC,42930200,Sofia,Gomez Morales,Calle 95 #48-19,Bogota,32033753,sofia.gomezmorales597@correo.com,2024-04-12,activo
21323,CC,55914511,Sebastian,Ortiz Garcia,Calle 79 #113-2,Barranquilla,35238310,sebastian.ortizgarcia887@correo.com,2026-03-12,activo
21324,CC,97326892,Tatiana,Quintero Torres,Calle 34 #50-116,Barranquilla,34383415,tatiana.quinterotorres342@correo.com,2026-04-11,activo
21325,CC,21666427,Miguel,Mejia Mejia,Calle 44 #45-81,Barranquilla,37822935,miguel.mejiamejia620@correo.com,2024-12-29,activo
21326,CC,99995506,Catalina,Perez Torres,Calle 49 #11-115,Bogota,38224330,,2025-11-01,activo
21327,CC,75570989,Manuela,Garcia Castro,Calle 118 #67-33,Barranquilla,35957906,manuela.garciacastro915@correo.com,2026-02-13,inactivo
21328,NIT,92688245,Carlos,Perez Molina,Calle 92 #104-73,Bogota,34703867,carlos.perezmolina760@correo.com,2024-03-27,activo
21329,CE,75424106,Tatiana,Castro Morales,Calle 90 #108-98,Villavicencio,36758217,tatiana.castromorales510@correo.com,2024-05-30,activo
21330,CC,16073615,Diana,Castro Ortiz,Calle 107 #49-76,Medellin,32697645,diana.castroortiz40@correo.com,2025-12-20,activo
21331,CC,89676366,Tatiana,Bedoya Vargas,Calle 86 #10-45,Villavicencio,39636828,tatiana.bedoyavargas700@correo.com,2025-12-12,suspendido
21332,CE,84760811,Camilo,Restrepo Ortiz,Calle 36 #104-21,Medellin,36968324,,2024-10-31,activo
21333,CC,75065569,Sara,Bedoya Garcia,Calle 12 #41-4,Cucuta,31660996,sara.bedoyagarcia578@correo.com,2024-06-29,activo
21334,CC,92875705,Felipe,Cardona Restrepo,Calle 50 #79-85,Ibague,34231012,felipe.cardonarestrepo930@correo.com,2024-04-01,activo
21335,CC,79644635,Manuela,Castaño Molina,Calle 67 #65-27,Barranquilla,31986805,manuela.castañomolina87@correo.com,2025-02-24,activo
21336,NIT,94920448,Jorge,Osorio Giraldo,Calle 115 #49-119,Pasto,32293010,jorge.osoriogiraldo50@correo.com,2024-03-14,activo
21337,CC,45031535,Jose,Sanchez Bedoya,Calle 37 #28-55,Barranquilla,37802903,jose.sanchezbedoya372@correo.com,2024-07-17,activo
21338,TI,98066081,Manuela,Arango Castaño,Calle 43 #57-85,Bogota,38556107,manuela.arangocastaño454@correo.com,2024-04-05,activo
21339,CC,51436392,Carolina,Hernandez Osorio,Calle 104 #64-32,Bogota,32307992,carolina.hernandezosorio108@correo.com,2024-03-27,activo
21340,CE,16354737,Diana,Gomez Castaño,Calle 68 #22-78,Medellin,34977415,diana.gomezcastaño520@correo.com,2024-07-17,activo
21341,CC,50030788,Isabella,Quintero Jimenez,Calle 84 #25-78,Medellin,32835760,isabella.quinterojimenez145@correo.com,2024-07-29,activo
21342,CC,55816237,Kevin,Jimenez Gomez,Calle 90 #38-100,Manizales,39535498,kevin.jimenezgomez381@correo.com,2025-02-28,activo
21343,CC,56830354,Maria,Rodriguez Bedoya,Calle 91 #64-93,Barranquilla,35512973,maria.rodriguezbedoya191@correo.com,2023-11-25,suspendido
21344,CE,17207141,Tatiana,Lopez Rodriguez,Calle 38 #91-60,Manizales,32953036,tatiana.lopezrodriguez631@correo.com,2025-05-23,activo
21345,CC,22148732,Alejandra,Gomez Molina,Calle 94 #60-104,Bogota,36393955,,2025-04-28,activo
21346,CC,18990839,Luis,Morales Vargas,Calle 12 #11-49,Cali,32683641,luis.moralesvargas651@correo.com,2025-11-17,suspendido
21347,CC,86818589,Natalia,Rojas Vargas,Calle 78 #25-38,Armenia,39674208,natalia.rojasvargas438@correo.com,2025-11-14,inactivo
21348,CC,44903441,Santiago,Lopez Torres,Calle 10 #110-89,Barranquilla,33325708,santiago.lopeztorres371@correo.com,2024-12-10,activo
21349,CE,68948358,Sebastian,Torres Diaz,Calle 20 #91-100,Villavicencio,38938836,sebastian.torresdiaz968@correo.com,2026-01-26,activo
21350,CC,54502869,Sara,Vargas Ramirez,Calle 57 #112-71,Medellin,36179324,sara.vargasramirez733@correo.com,2026-03-22,inactivo
21351,CC,37470732,Mateo,Cardona Lopez,Calle 33 #84-22,Pasto,33549814,mateo.cardonalopez605@correo.com,2025-02-02,activo
21352,TI,77876036,Isabella,Ortiz Hernandez,Calle 88 #107-108,Santa Marta,35664130,isabella.ortizhernandez195@correo.com,2024-05-29,inactivo
21353,NIT,73930304,Sara,Gomez Ortiz,Calle 119 #23-76,Armenia,35641605,,2024-11-02,inactivo
21354,CC,14265153,Diana,Bedoya Ortiz,Calle 111 #65-75,Bogota,34590212,diana.bedoyaortiz474@correo.com,2025-06-09,activo
21355,CC,52638433,Maria,Quintero Rodriguez,Calle 117 #11-14,Pereira,33513463,maria.quinterorodriguez684@correo.com,2025-05-19,activo
21356,TI,30478743,Andres,Martinez Bedoya,Calle 14 #53-74,Pereira,39136616,andres.martinezbedoya730@correo.com,2024-09-04,activo
21357,CC,93595465,Julian,Giraldo Castro,Calle 26 #95-39,Cali,35856255,julian.giraldocastro971@correo.com,2025-08-25,activo
21358,CC,65845914,Luis,Mejia Restrepo,Calle 14 #46-97,Medellin,35957820,luis.mejiarestrepo840@correo.com,2025-09-01,inactivo
21359,CE,13790826,Isabella,Rojas Hernandez,Calle 67 #119-37,Bogota,38871986,isabella.rojashernandez871@correo.com,2025-04-26,activo
21360,CE,80622979,Felipe,Agudelo Hernandez,Calle 56 #49-58,Medellin,34886167,felipe.agudelohernandez657@correo.com,2025-09-08,activo
21361,CC,45622270,Isabella,Hernandez Ortiz,Calle 18 #67-50,Bogota,34103544,isabella.hernandezortiz495@correo.com,2024-07-15,activo
21362,CC,11719155,Tatiana,Sanchez Molina,Calle 8 #91-4,Cali,35441673,,2025-08-19,activo
21363,CE,89902767,Santiago,Castro Sanchez,Calle 43 #86-26,Medellin,34893366,santiago.castrosanchez262@correo.com,2025-04-23,activo
21364,CC,46272485,Sofia,Torres Giraldo,Calle 90 #37-76,Bogota,38408048,sofia.torresgiraldo648@correo.com,2024-03-29,activo
21365,CE,57244001,Yuliana,Perez Castro,Calle 7 #48-48,Cartagena,36263202,yuliana.perezcastro205@correo.com,2025-06-09,activo
21366,CC,84182191,Carlos,Mejia Rodriguez,Calle 90 #117-79,Cartagena,32174811,carlos.mejiarodriguez977@correo.com,2023-11-20,activo
21367,CC,25936279,David,Castaño Rojas,Calle 117 #36-11,Manizales,38311114,david.castañorojas399@correo.com,2024-05-17,inactivo
21368,CC,63991951,Paola,Ramirez Sanchez,Calle 11 #58-28,Pasto,37598370,,2025-01-13,activo
21369,CC,10438495,Natalia,Bedoya Gomez,Calle 55 #81-45,Bogota,33270431,natalia.bedoyagomez307@correo.com,2024-03-01,activo
21370,CC,93559176,Felipe,Hernandez Garcia,Calle 117 #57-55,Cartagena,39131909,felipe.hernandezgarcia297@correo.com,2026-03-01,activo
21371,NIT,30795960,Yuliana,Bedoya Lopez,Calle 65 #17-66,Cali,38078593,yuliana.bedoyalopez736@correo.com,2026-03-05,activo
21372,CC,57754119,Sofia,Torres Garcia,Calle 71 #22-102,Bucaramanga,33719429,sofia.torresgarcia886@correo.com,2025-08-30,activo
21373,CC,79567755,Laura,Rojas Arango,Calle 78 #108-88,Medellin,35568116,laura.rojasarango233@correo.com,2024-07-18,activo
21374,CC,81711536,Sofia,Vargas Rojas,Calle 63 #106-114,Medellin,31776653,sofia.vargasrojas412@correo.com,2024-02-28,activo
21375,CC,72543009,Manuela,Restrepo Castaño,Calle 49 #88-103,Medellin,39132537,,2025-10-14,activo
21376,CC,83492389,Catalina,Jimenez Mejia,Calle 9 #62-75,Bogota,35645209,catalina.jimenezmejia570@correo.com,2025-09-13,activo
21377,CC,99448047,Natalia,Ramirez Restrepo,Calle 36 #24-76,Bogota,39014757,natalia.ramirezrestrepo960@correo.com,2025-10-05,activo
21378,CC,63194629,Mateo,Torres Hernandez,Calle 14 #45-30,Santa Marta,35811226,mateo.torreshernandez123@correo.com,2025-04-01,activo
21379,CC,28095025,Luisa,Ortiz Perez,Calle 64 #99-57,Barranquilla,38469109,luisa.ortizperez393@correo.com,2025-04-03,activo
21380,CC,75873871,Jose,Quintero Castro,Calle 73 #64-113,Bogota,32738637,jose.quinterocastro66@correo.com,2025-03-11,activo
21381,CE,89153118,Paula,Vargas Cardona,Calle 90 #26-78,Cali,33795141,,2024-07-18,suspendido
21382,CC,64657132,Paola,Molina Diaz,Calle 54 #93-119,Bucaramanga,32506379,paola.molinadiaz863@correo.com,2023-11-01,activo
21383,CC,48200531,Jose,Perez Arango,Calle 114 #2-68,Bogota,36281307,jose.perezarango398@correo.com,2025-03-28,activo
21384,CC,20735428,Isabella,Ramirez Hernandez,Calle 35 #105-77,Bogota,39124036,isabella.ramirezhernandez427@correo.com,2023-12-06,activo
21385,NIT,46163483,Andrea,Arango Ramirez,Calle 44 #34-30,Bogota,36787810,andrea.arangoramirez911@correo.com,2024-10-01,activo
21386,CC,50469701,Sebastian,Rodriguez Torres,Calle 118 #96-90,Pereira,32859681,sebastian.rodrigueztorres356@correo.com,2025-09-12,inactivo
21387,TI,27361208,Camilo,Mejia Lopez,Calle 119 #4-100,Ibague,39649546,camilo.mejialopez850@correo.com,2024-10-08,activo
21388,CC,26696251,Alejandra,Castro Arango,Calle 99 #76-98,Barranquilla,31336778,alejandra.castroarango752@correo.com,2026-01-06,activo
21389,TI,62563917,Miguel,Morales Diaz,Calle 63 #44-102,Bogota,32565839,miguel.moralesdiaz624@correo.com,2023-12-10,activo
21390,CC,49356363,Sebastian,Gomez Perez,Calle 91 #86-46,Cucuta,36446990,,2024-06-02,inactivo
21391,NIT,37360903,Luis,Molina Jimenez,Calle 93 #40-47,Medellin,39508806,,2025-06-28,activo
21392,CE,23981213,Alejandra,Lopez Ortiz,Calle 94 #54-33,Medellin,38000623,alejandra.lopezortiz726@correo.com,2025-07-10,activo
21393,CC,43699812,Luisa,Sanchez Osorio,Calle 77 #42-118,Cartagena,34221990,luisa.sanchezosorio590@correo.com,2026-03-06,activo
21394,TI,42412416,Catalina,Cardona Ortiz,Calle 26 #28-62,Medellin,36499402,catalina.cardonaortiz321@correo.com,2026-01-04,activo
21395,CC,73219502,Luis,Morales Hernandez,Calle 92 #42-1,Bogota,31206877,luis.moraleshernandez92@correo.com,2026-01-19,activo
21396,NIT,31992179,Juan,Bedoya Diaz,Calle 102 #73-7,Bogota,31852271,juan.bedoyadiaz77@correo.com,2026-03-19,activo
21397,CC,94489854,Mateo,Gomez Arango,Calle 67 #107-96,Bogota,34131016,mateo.gomezarango851@correo.com,2025-01-10,activo
21398,CE,50937367,Felipe,Garcia Castro,Calle 74 #50-83,Bogota,32190285,felipe.garciacastro657@correo.com,2024-05-16,activo
21399,NIT,39675030,Felipe,Perez Osorio,Calle 77 #104-49,Cali,32524619,felipe.perezosorio190@correo.com,2025-03-14,activo
21400,TI,20011043,Alejandra,Castro Castaño,Calle 116 #63-76,Santa Marta,35279650,alejandra.castrocastaño89@correo.com,2024-07-14,activo
21401,CC,74162327,Camilo,Jimenez Ramirez,Calle 41 #76-63,Barranquilla,37846482,camilo.jimenezramirez562@correo.com,2026-02-08,activo
21402,CC,29302743,Sebastian,Molina Garcia,Calle 75 #89-18,Manizales,38636362,sebastian.molinagarcia31@correo.com,2024-06-06,suspendido
21403,CC,85902098,Isabella,Morales Morales,Calle 40 #67-97,Manizales,33508174,isabella.moralesmorales414@correo.com,2023-11-02,activo
21404,CE,64006777,Carlos,Molina Torres,Calle 33 #16-35,Cali,33251035,carlos.molinatorres501@correo.com,2025-10-21,suspendido
21405,CC,62352400,Diana,Restrepo Cardona,Calle 104 #97-34,Ibague,38098267,diana.restrepocardona328@correo.com,2024-01-27,inactivo
21406,CC,88451817,Natalia,Ramirez Molina,Calle 2 #80-17,Medellin,38013450,natalia.ramirezmolina59@correo.com,2024-12-13,activo
21407,TI,17004318,Luis,Perez Castaño,Calle 90 #69-61,Cali,36550074,luis.perezcastaño950@correo.com,2024-05-29,activo
21408,CC,73218550,Sara,Giraldo Osorio,Calle 43 #40-19,Barranquilla,35670067,sara.giraldoosorio976@correo.com,2025-04-11,activo
21409,CC,82341993,David,Castaño Torres,Calle 102 #105-114,Bogota,31940176,david.castañotorres615@correo.com,2024-11-25,activo
21410,CC,71357611,Juan,Rojas Arango,Calle 107 #18-32,Villavicencio,33406001,juan.rojasarango627@correo.com,2026-03-26,activo
21411,CC,92045524,Felipe,Jimenez Agudelo,Calle 69 #37-100,Bogota,35339026,felipe.jimenezagudelo635@correo.com,2024-09-20,inactivo
21412,CC,54075918,Nicolas,Castro Ramirez,Calle 40 #60-33,Cartagena,31481043,nicolas.castroramirez591@correo.com,2024-08-10,activo
21413,CC,33804449,Kevin,Mejia Gomez,Calle 35 #30-12,Medellin,38488725,kevin.mejiagomez441@correo.com,2023-11-08,inactivo
21414,CC,96717950,Carlos,Gomez Hernandez,Calle 24 #15-36,Bucaramanga,39250098,carlos.gomezhernandez287@correo.com,2025-06-26,activo
21415,CC,97853696,Carlos,Mejia Jimenez,Calle 118 #57-37,Medellin,34173096,carlos.mejiajimenez483@correo.com,2025-05-20,activo
21416,CC,90348508,Catalina,Cardona Vargas,Calle 31 #44-24,Barranquilla,32824974,catalina.cardonavargas306@correo.com,2024-03-31,activo
21417,CC,95145057,Valentina,Morales Sanchez,Calle 23 #53-6,Cali,35759112,valentina.moralessanchez366@correo.com,2024-04-08,activo
21418,CC,71883018,Sebastian,Gomez Jimenez,Calle 76 #13-91,Bogota,31298434,sebastian.gomezjimenez411@correo.com,2024-08-07,activo
21419,TI,84114245,Felipe,Torres Perez,Calle 20 #88-100,Cali,34460516,,2024-05-27,activo
21420,NIT,38473608,Miguel,Osorio Rodriguez,Calle 111 #24-59,Bogota,33578018,miguel.osoriorodriguez766@correo.com,2025-02-10,activo
21421,NIT,43254374,Andrea,Gomez Hernandez,Calle 70 #39-79,Cali,32854367,andrea.gomezhernandez833@correo.com,2024-06-07,activo
21422,NIT,64421126,Mateo,Giraldo Cardona,Calle 117 #3-21,Cali,31526807,mateo.giraldocardona776@correo.com,2024-12-05,activo
21423,CC,25907633,Luis,Martinez Molina,Calle 22 #68-113,Barranquilla,39794850,luis.martinezmolina584@correo.com,2025-02-13,activo
21424,CC,11083020,Laura,Martinez Hernandez,Calle 77 #105-20,Bogota,37725953,laura.martinezhernandez423@correo.com,2024-05-18,activo
21425,CC,13935920,Manuela,Garcia Arango,Calle 25 #24-56,Cartagena,37795038,,2025-08-16,activo
21426,CC,41618654,Luisa,Osorio Garcia,Calle 81 #35-12,Bogota,39911587,luisa.osoriogarcia47@correo.com,2025-03-18,activo
21427,TI,62247320,Ana,Giraldo Arango,Calle 30 #116-20,Cartagena,35142770,ana.giraldoarango527@correo.com,2024-03-29,activo
21428,CC,19074266,Manuela,Arango Cardona,Calle 95 #109-80,Medellin,39498647,manuela.arangocardona990@correo.com,2026-02-02,activo
21429,CC,19254142,Luisa,Garcia Agudelo,Calle 90 #51-73,Ibague,35309226,luisa.garciaagudelo115@correo.com,2024-02-29,activo
21430,CC,40803480,Isabella,Ortiz Arango,Calle 84 #107-77,Medellin,38728620,isabella.ortizarango141@correo.com,2024-05-15,activo
21431,NIT,81789868,Jose,Gomez Gomez,Calle 116 #1-12,Barranquilla,31406430,jose.gomezgomez163@correo.com,2025-11-04,inactivo
21432,NIT,56726004,Jose,Martinez Quintero,Calle 83 #41-12,Medellin,33998982,jose.martinezquintero569@correo.com,2025-03-05,activo
21433,NIT,31019803,Diana,Torres Arango,Calle 52 #70-107,Manizales,38371880,diana.torresarango355@correo.com,2024-09-02,inactivo
21434,CC,52424042,Juan,Bedoya Lopez,Calle 64 #55-40,Cali,37737376,juan.bedoyalopez916@correo.com,2025-02-07,activo
21435,NIT,48800233,Manuela,Morales Molina,Calle 115 #70-104,Medellin,34769721,manuela.moralesmolina675@correo.com,2023-11-15,activo
21436,CC,77739335,David,Diaz Giraldo,Calle 4 #55-46,Bucaramanga,38652642,david.diazgiraldo417@correo.com,2025-10-29,activo
21437,CC,84057075,Yuliana,Molina Hernandez,Calle 36 #55-53,Bogota,32447467,yuliana.molinahernandez865@correo.com,2025-05-19,inactivo
21438,NIT,23070815,Andres,Quintero Sanchez,Calle 109 #64-73,Bogota,36621632,andres.quinterosanchez898@correo.com,2024-10-16,activo
21439,CC,56901528,Carlos,Torres Molina,Calle 101 #56-119,Bogota,39256566,carlos.torresmolina259@correo.com,2024-06-28,activo
21440,CC,65325699,Felipe,Castro Diaz,Calle 74 #24-87,Medellin,32492524,felipe.castrodiaz872@correo.com,2024-10-03,activo
21441,CC,41879580,Maria,Quintero Ramirez,Calle 94 #66-101,Santa Marta,38838585,maria.quinteroramirez461@correo.com,2025-10-28,activo
21442,CC,10152413,Julian,Restrepo Arango,Calle 97 #85-28,Pasto,32182190,julian.restrepoarango565@correo.com,2024-06-18,activo
21443,NIT,35837741,Miguel,Garcia Osorio,Calle 106 #89-55,Medellin,39599989,miguel.garciaosorio970@correo.com,2025-05-21,activo
21444,NIT,13844313,Daniel,Martinez Diaz,Calle 1 #50-78,Cali,33803740,daniel.martinezdiaz937@correo.com,2024-04-13,activo
21445,CC,73513106,Catalina,Agudelo Ortiz,Calle 8 #20-27,Bogota,38729097,,2024-03-05,suspendido
21446,CC,89885417,Paula,Gomez Martinez,Calle 24 #65-116,Bogota,37507504,paula.gomezmartinez823@correo.com,2024-09-20,activo
21447,NIT,36552164,Felipe,Restrepo Castaño,Calle 14 #97-77,Barranquilla,37433935,felipe.restrepocastaño949@correo.com,2025-10-23,activo
21448,CC,55025933,Catalina,Garcia Castro,Calle 63 #100-26,Barranquilla,36510212,catalina.garciacastro801@correo.com,2026-04-07,activo
21449,CC,61620123,David,Mejia Jimenez,Calle 69 #106-54,Ibague,38205830,david.mejiajimenez568@correo.com,2024-05-14,inactivo
21450,CC,70557211,Nicolas,Mejia Arango,Calle 50 #11-6,Armenia,36838047,nicolas.mejiaarango583@correo.com,2024-10-25,activo
21451,CC,72685712,Paula,Garcia Lopez,Calle 90 #90-71,Cali,32112705,paula.garcialopez645@correo.com,2025-09-28,inactivo
21452,NIT,33231201,Carlos,Arango Quintero,Calle 119 #82-111,Pasto,35095897,carlos.arangoquintero533@correo.com,2026-02-04,activo
21453,CC,94758631,Andres,Ortiz Hernandez,Calle 80 #98-25,Bogota,33259007,andres.ortizhernandez780@correo.com,2026-01-25,inactivo
21454,CC,17010574,Ana,Lopez Perez,Calle 108 #79-12,Ibague,34420826,ana.lopezperez774@correo.com,2024-08-09,activo
21455,CE,41009606,Diana,Sanchez Perez,Calle 34 #75-52,Medellin,36032745,diana.sanchezperez937@correo.com,2023-12-24,activo
21456,TI,21414965,Sofia,Restrepo Diaz,Calle 85 #14-66,Bogota,38456001,sofia.restrepodiaz908@correo.com,2025-02-20,activo
21457,CC,58625540,Juan,Hernandez Mejia,Calle 56 #2-55,Cali,36958911,,2026-03-31,activo
21458,CC,73768910,Catalina,Castro Mejia,Calle 114 #111-18,Manizales,32636775,catalina.castromejia513@correo.com,2025-12-01,inactivo
21459,CC,43034255,Sebastian,Garcia Rodriguez,Calle 13 #73-70,Barranquilla,37067706,sebastian.garciarodriguez472@correo.com,2025-06-05,inactivo
21460,CC,48687408,Luisa,Castaño Vargas,Calle 57 #107-101,Bogota,35195296,luisa.castañovargas901@correo.com,2025-03-29,inactivo
21461,NIT,39915458,Sofia,Molina Martinez,Calle 67 #17-19,Bogota,36820678,sofia.molinamartinez365@correo.com,2023-11-05,activo
21462,CC,17767364,Yuliana,Diaz Sanchez,Calle 80 #111-81,Cali,34401271,yuliana.diazsanchez360@correo.com,2025-02-23,activo
21463,CC,12294392,Isabella,Morales Bedoya,Calle 40 #80-116,Cali,34038342,isabella.moralesbedoya973@correo.com,2025-06-29,activo
21464,CC,89387104,Camilo,Arango Sanchez,Calle 60 #75-67,Manizales,35560874,,2024-12-07,activo
21465,CC,67618354,Miguel,Osorio Quintero,Calle 72 #61-119,Medellin,37358698,miguel.osorioquintero783@correo.com,2024-07-01,activo
21466,CE,49496116,Yuliana,Molina Cardona,Calle 42 #53-33,Bucaramanga,38417542,yuliana.molinacardona399@correo.com,2025-03-24,suspendido
21467,CC,88071049,Sebastian,Ramirez Sanchez,Calle 30 #103-3,Medellin,38428640,sebastian.ramirezsanchez275@correo.com,2024-05-19,activo
21468,NIT,33814906,Juan,Rojas Morales,Calle 77 #92-86,Medellin,39222287,juan.rojasmorales672@correo.com,2024-11-03,activo
21469,CC,38552640,Diana,Gomez Osorio,Calle 42 #76-46,Bogota,38314397,diana.gomezosorio879@correo.com,2024-12-07,suspendido
21470,NIT,14552049,Alejandra,Morales Diaz,Calle 75 #42-93,Bogota,38246910,alejandra.moralesdiaz997@correo.com,2025-06-29,activo
21471,CC,31389506,Santiago,Ortiz Diaz,Calle 29 #42-77,Medellin,37574939,santiago.ortizdiaz631@correo.com,2025-03-29,activo
21472,CC,99790424,Luisa,Molina Torres,Calle 119 #79-18,Pasto,38690733,luisa.molinatorres200@correo.com,2025-06-11,activo
21473,CC,55724323,Andres,Quintero Sanchez,Calle 78 #112-12,Bogota,37727402,andres.quinterosanchez954@correo.com,2024-03-05,activo
21474,CC,58052811,Paula,Ramirez Cardona,Calle 29 #97-71,Medellin,33073726,paula.ramirezcardona180@correo.com,2025-11-20,activo
21475,CC,85345482,Natalia,Morales Castro,Calle 50 #26-108,Armenia,35944831,natalia.moralescastro386@correo.com,2025-07-16,activo
21476,CC,54079490,Ana,Gomez Ortiz,Calle 93 #98-31,Bogota,36787915,ana.gomezortiz575@correo.com,2025-03-24,activo
21477,NIT,39273912,Luis,Mejia Bedoya,Calle 94 #99-60,Bogota,36181537,luis.mejiabedoya642@correo.com,2026-03-12,activo
21478,NIT,75079566,Santiago,Ramirez Hernandez,Calle 66 #58-111,Santa Marta,39248272,santiago.ramirezhernandez63@correo.com,2025-09-06,activo
21479,CC,24988594,Andrea,Cardona Rodriguez,Calle 84 #10-40,Bogota,31232346,andrea.cardonarodriguez767@correo.com,2025-10-29,activo
21480,CC,48883016,Sara,Bedoya Castro,Calle 59 #87-6,Bogota,33552475,sara.bedoyacastro785@correo.com,2025-07-06,activo
21481,CC,84970923,Paula,Molina Jimenez,Calle 84 #112-117,Cali,39216445,paula.molinajimenez545@correo.com,2023-11-09,activo
21482,CC,39874806,Sara,Agudelo Agudelo,Calle 67 #101-38,Bogota,34498334,,2025-08-17,activo
21483,CC,11621481,Camilo,Rojas Diaz,Calle 38 #13-88,Medellin,31594719,camilo.rojasdiaz705@correo.com,2025-05-31,activo
21484,CC,49374244,Jorge,Vargas Bedoya,Calle 102 #115-32,Bucaramanga,38927802,jorge.vargasbedoya439@correo.com,2024-07-04,inactivo
21485,CE,15407582,Nicolas,Hernandez Gomez,Calle 30 #35-50,Medellin,36285986,nicolas.hernandezgomez968@correo.com,2025-03-29,activo
21486,CC,34204581,Kevin,Perez Jimenez,Calle 94 #101-5,Medellin,38888950,,2024-01-25,activo
21487,TI,44246005,Kevin,Morales Arango,Calle 9 #67-9,Bogota,35872542,kevin.moralesarango631@correo.com,2024-10-12,activo
21488,CE,61215938,Natalia,Vargas Agudelo,Calle 13 #72-69,Bogota,38716688,,2026-01-24,activo
21489,CC,82077363,Carlos,Rodriguez Castro,Calle 66 #55-25,Medellin,35711322,carlos.rodriguezcastro43@correo.com,2025-08-17,inactivo
21490,CE,21442402,Miguel,Castro Osorio,Calle 29 #8-64,Ibague,33829287,miguel.castroosorio339@correo.com,2023-11-06,activo
21491,CC,45056801,Felipe,Martinez Jimenez,Calle 41 #42-67,Cucuta,36586867,felipe.martinezjimenez625@correo.com,2025-05-19,activo
21492,CC,46602028,Carlos,Agudelo Giraldo,Calle 105 #41-87,Medellin,33678337,,2024-05-15,inactivo
21493,CC,26418191,Carlos,Gomez Castaño,Calle 101 #108-106,Bucaramanga,31411833,,2024-01-21,activo
21494,CE,66767487,Paola,Torres Martinez,Calle 46 #100-67,Medellin,39837935,paola.torresmartinez622@correo.com,2025-08-23,inactivo
21495,CC,30768717,Camilo,Arango Martinez,Calle 14 #53-34,Ibague,37147716,camilo.arangomartinez49@correo.com,2024-07-10,activo
21496,CC,52798969,Tatiana,Perez Martinez,Calle 105 #41-115,Barranquilla,32506806,,2023-12-08,activo
21497,CC,96973603,Jorge,Restrepo Garcia,Calle 9 #72-42,Cali,35879488,jorge.restrepogarcia969@correo.com,2024-06-10,inactivo
21498,NIT,45098815,Maria,Lopez Perez,Calle 87 #33-85,Cali,38684822,,2023-10-25,activo
21499,CC,38785845,Luisa,Perez Restrepo,Calle 86 #111-60,Cartagena,35640946,luisa.perezrestrepo940@correo.com,2024-08-13,activo
21500,TI,66101825,Alejandra,Molina Lopez,Calle 6 #84-111,Medellin,32274349,alejandra.molinalopez218@correo.com,2023-10-24,activo
21501,CC,58478981,Carlos,Perez Bedoya,Calle 77 #73-31,Barranquilla,38810250,carlos.perezbedoya488@correo.com,2025-07-06,activo
21502,CC,86022012,David,Mejia Castaño,Calle 1 #52-88,Cali,33566276,david.mejiacastaño41@correo.com,2025-12-23,inactivo
21503,CC,65995906,Natalia,Quintero Vargas,Calle 84 #50-10,Cali,32253371,natalia.quinterovargas192@correo.com,2025-08-27,activo
21504,CC,51879260,Paola,Diaz Cardona,Calle 65 #110-33,Medellin,34655032,,2025-11-23,activo
21505,CE,33841669,David,Lopez Quintero,Calle 76 #33-7,Medellin,39661248,david.lopezquintero202@correo.com,2025-07-18,activo
21506,CC,20753410,Alejandra,Jimenez Castaño,Calle 21 #30-115,Barranquilla,35571665,alejandra.jimenezcastaño906@correo.com,2025-03-18,activo
21507,CC,87358780,Carolina,Perez Ortiz,Calle 13 #25-20,Barranquilla,36796225,carolina.perezortiz994@correo.com,2026-01-19,inactivo
