id_cliente,tipo_documento,numero_documento,nombre,apellido,direccion,ciudad,telefono,email,fecha_registro,estado_cliente
116448,NIT,70999928,Julian,Quintero Sanchez,Calle 63 #3-89,Pasto,3256453840,julian.quinterosanchez388@correo.com,2024-06-25,activo
116449,CC,66663566,Felipe,Jimenez Cardona,Calle 5 #42-75,Medellin,3451820871,,2026-03-08,activo
116450,CC,23520160,Mateo,Ramirez Ortiz,Calle 68 #12-41,Cali,3556046226,,2025-03-23,activo
116451,CC,48326721,Sara,Osorio Ortiz,Calle 1 #103-9,Ibague,3809481891,,2024-01-14,inactivo
116452,CC,99095589,David,Ortiz Lopez,Calle 63 #17-10,Cucuta,3402425589,david.ortizlopez818@correo.com,2023-12-23,activo
116453,TI,60723766,Camilo,Sanchez Lopez,Calle 107 #27-84,Cartagena,3279427892,camilo.sanchezlopez641@correo.com,2024-05-03,activo
116454,CC,39723168,Paula,Diaz Lopez,Calle 31 #57-16,Cartagena,3064639974,paula.diazlopez925@correo.com,2023-10-11,activo
116455,CE,66662041,Natalia,Vargas Jimenez,Calle 119 #109-37,Medellin,3726261844,natalia.vargasjimenez634@correo.com,2025-05-05,activo
116456,CC,57505870,Natalia,Quintero Ortiz,Calle 30 #76-49,Bogota,3382879031,natalia.quinteroortiz475@correo.com,2024-02-21,activo
116457,CC,86815276,Natalia,Torres Restrepo,Calle 61 #3-1,Bucaramanga,3865541032,natalia.torresrestrepo797@correo.com,2024-05-18,activo
116458,NIT,29263783,Miguel,Castano Ortiz,Calle 113 #48-25,Pasto,3001574039,miguel.castanoortiz586@correo.com,2024-04-29,inactivo
116459,CE,85768931,Julian,Lopez Hernandez,Calle 96 #40-25,Cartagena,3000209276,julian.lopezhernandez116@correo.com,2026-04-23,activo
116460,CC,54265159,Sara,Gomez Ramirez,Calle 90 #55-92,Bucaramanga,3240854650,sara.gomezramirez325@correo.com,2025-10-18,activo
116461,CC,82162959,Daniel,Cardona Sanchez,Calle 39 #23-30,Medellin,3459535527,daniel.cardonasanchez762@correo.com,2023-09-16,activo
116462,CC,64520390,Sara,Rodriguez Giraldo,Calle 16 #11-32,Monteria,3093044462,sara.rodriguezgiraldo66@correo.com,2025-08-17,activo
116463,CC,26466914,Jose,Arango Agudelo,Calle 24 #46-94,Barranquilla,3034786559,,2023-11-28,activo
116464,CC,90908916,Tatiana,Arango Perez,Calle 74 #7-108,Medellin,3570416276,tatiana.arangoperez574@correo.com,2026-03-17,activo
116465,NIT,87693990,Felipe,Lopez Restrepo,Calle 72 #96-39,Medellin,3029108126,felipe.lopezrestrepo991@correo.com,2026-01-02,suspendido
116466,CC,67969855,Diana,Torres Jimenez,Calle 88 #56-28,Ibague,3228235830,diana.torresjimenez567@correo.com,2024-06-25,activo
116467,NIT,44612803,Catalina,Rodriguez Restrepo,Calle 8 #7-42,Medellin,3797815729,catalina.rodriguezrestrepo211@correo.com,2024-05-27,activo
116468,CC,61847209,Diana,Vargas Quintero,Calle 42 #59-61,Medellin,3179868512,,2024-02-02,activo
116469,CC,42354451,Tatiana,Agudelo Castro,Calle 4 #76-119,Bucaramanga,3069355994,tatiana.agudelocastro993@correo.com,2023-10-28,activo
116470,CC,51664713,Maria,Ortiz Gomez,Calle 106 #8-14,Bogota,3116872644,maria.ortizgomez626@correo.com,2026-03-14,activo
116471,CC,94377750,Daniel,Restrepo Diaz,Calle 81 #94-93,Pasto,3750465471,daniel.restrepodiaz30@correo.com,2026-04-23,activo
116472,CC,79332427,Valentina,Quintero Giraldo,Calle 111 #104-35,Cucuta,3715018842,valentina.quinterogiraldo643@correo.com,2024-05-31,activo
116473,CE,50027553,Juan,Vargas Morales,Calle 39 #34-107,Bucaramanga,3856603491,juan.vargasmorales10@correo.com,2024-11-30,activo
116474,CC,99767384,Paula,Morales Giraldo,Calle 68 #68-88,Bogota,3160826514,paula.moralesgiraldo79@correo.com,2024-12-12,activo
116475,CC,84248427,Camilo,Castano Ortiz,Calle 41 #81-105,Cartagena,3391741597,camilo.castanoortiz610@correo.com,2024-04-29,activo
116476,NIT,61672164,Paula,Molina Jimenez,Calle 32 #110-89,Cali,3508757439,paula.molinajimenez12@correo.com,2025-07-10,activo
116477,CC,71465229,David,Ramirez Martinez,Calle 96 #24-92,Medellin,3065528839,david.ramirezmartinez394@correo.com,2026-02-14,activo
116478,CC,72926269,Paula,Giraldo Castano,Calle 95 #68-19,Medellin,3681052924,paula.giraldocastano348@correo.com,2025-11-03,activo
116479,CC,18126006,Alejandra,Agudelo Hernandez,Calle 39 #79-82,Bogota,3614752058,alejandra.agudelohernandez682@correo.com,2024-01-26,activo
116480,NIT,39391473,Paola,Morales Molina,Calle 61 #112-41,Manizales,3737799855,paola.moralesmolina24@correo.com,2023-09-15,activo
116481,CC,75381547,Kevin,Sanchez Castano,Calle 86 #57-87,Cartagena,3141547568,,2025-03-11,inactivo
116482,CC,60477197,Valentina,Quintero Perez,Calle 54 #24-28,Bogota,3106000876,valentina.quinteroperez291@correo.com,2026-05-11,activo
116483,CE,86745717,Luisa,Restrepo Castano,Calle 42 #4-53,Bucaramanga,3480098988,luisa.restrepocastano250@correo.com,2025-03-10,activo
116484,CC,30673471,Carolina,Gomez Jimenez,Calle 80 #101-37,Pereira,3704229813,carolina.gomezjimenez237@correo.com,2025-02-25,activo
116485,CC,93547644,Miguel,Castro Garcia,Calle 7 #36-95,Armenia,3166493050,miguel.castrogarcia852@correo.com,2026-03-24,activo
116486,CE,51332360,Paula,Rodriguez Rojas,Calle 45 #28-25,Medellin,3282755141,paula.rodriguezrojas418@correo.com,2025-02-21,inactivo
116487,CC,66866166,Luisa,Osorio Bedoya,Calle 60 #1-113,Barranquilla,3768926566,luisa.osoriobedoya349@correo.com,2024-06-30,activo
116488,CC,25151054,Luis,Castro Quintero,Calle 79 #94-22,Barranquilla,3158388697,luis.castroquintero338@correo.com,2023-11-24,activo
116489,CC,32497482,Carolina,Quintero Quintero,Calle 61 #49-41,Cali,3420315730,carolina.quinteroquintero436@correo.com,2023-07-14,activo
116490,CC,93107399,Felipe,Lopez Lopez,Calle 89 #59-70,Bucaramanga,3682214959,felipe.lopezlopez320@correo.com,2024-12-01,activo
116491,CC,30390145,Diana,Vargas Lopez,Calle 115 #92-20,Bucaramanga,3984505079,diana.vargaslopez606@correo.com,2025-05-29,activo
116492,NIT,39048888,Catalina,Perez Sanchez,Calle 41 #32-81,Medellin,3133487592,catalina.perezsanchez764@correo.com,2025-05-26,activo
116493,CE,77790263,Isabella,Lopez Hernandez,Calle 73 #119-40,Barranquilla,3201974717,,2024-09-26,activo
116494,CC,58195233,Andrea,Osorio Giraldo,Calle 37 #59-12,Pasto,3558632501,andrea.osoriogiraldo618@correo.com,2025-06-11,activo
116495,CC,16749858,Mateo,Martinez Vargas,Calle 85 #40-14,Cucuta,3836222238,,2024-12-08,activo
116496,CE,74298760,Sebastian,Cardona Restrepo,Calle 55 #2-93,Barranquilla,3771376273,sebastian.cardonarestrepo773@correo.com,2023-08-26,activo
116497,NIT,15312154,Catalina,Diaz Rodriguez,Calle 28 #111-29,Bucaramanga,3348392235,catalina.diazrodriguez555@correo.com,2025-12-12,activo
116498,CC,36345356,Sara,Rodriguez Quintero,Calle 75 #18-8,Bogota,3769433700,sara.rodriguezquintero576@correo.com,2024-03-01,activo
116499,NIT,44491020,Sebastian,Rojas Rojas,Calle 36 #100-55,Cali,3082311847,sebastian.rojasrojas24@correo.com,2024-01-02,activo
116500,CC,53740275,Alejandra,Giraldo Martinez,Calle 1 #50-62,Barranquilla,3373423778,alejandra.giraldomartinez331@correo.com,2023-11-15,suspendido
116501,NIT,77395217,Felipe,Castano Jimenez,Calle 85 #53-92,Pasto,3709922873,felipe.castanojimenez129@correo.com,2024-04-26,activo
116502,CC,26703263,Sofia,Jimenez Mejia,Calle 36 #108-78,Cartagena,3133702730,sofia.jimenezmejia631@correo.com,2025-03-18,activo
116503,CC,71781825,Felipe,Bedoya Rodriguez,Calle 51 #108-41,Medellin,3265212989,felipe.bedoyarodriguez127@correo.com,2024-11-22,activo
116504,NIT,17135782,Paula,Osorio Mejia,Calle 118 #22-4,Cali,3840537701,paula.osoriomejia580@correo.com,2023-09-15,activo
116505,NIT,11211151,Miguel,Jimenez Lopez,Calle 45 #96-38,Medellin,3916881925,miguel.jimenezlopez414@correo.com,2026-03-11,activo
116506,CC,66030398,Ana,Mejia Garcia,Calle 95 #88-50,Cali,3475014445,ana.mejiagarcia63@correo.com,2025-01-22,activo
116507,NIT,27439068,Sara,Rodriguez Sanchez,Calle 1 #66-82,Pereira,3057123953,,2023-12-06,activo
116508,CE,64035886,Sara,Torres Lopez,Calle 115 #104-88,Bogota,3272936972,sara.torreslopez944@correo.com,2024-01-06,suspendido
116509,CC,39112235,Julian,Bedoya Sanchez,Calle 83 #79-34,Ibague,3266649403,julian.bedoyasanchez117@correo.com,2023-08-18,activo
116510,CC,98315783,Manuela,Lopez Arango,Calle 103 #22-32,Bogota,3545995036,manuela.lopezarango608@correo.com,2025-08-03,activo
116511,NIT,70454422,Miguel,Jimenez Rodriguez,Calle 97 #72-79,Medellin,3661924489,miguel.jimenezrodriguez812@correo.com,2025-05-20,activo
116512,CC,10905021,Diana,Agudelo Lopez,Calle 87 #52-67,Cali,3985842251,diana.agudelolopez373@correo.com,2026-03-20,activo
116513,CC,89804726,David,Diaz Lopez,Calle 37 #90-19,Bogota,3293384947,david.diazlopez18@correo.com,2024-12-04,inactivo
116514,CC,48838569,Sara,Hernandez Gomez,Calle 63 #40-109,Bogota,3387075000,sara.hernandezgomez443@correo.com,2024-07-05,activo
116515,CC,31149092,Carolina,Morales Rojas,Calle 32 #11-117,Bucaramanga,3468476115,carolina.moralesrojas759@correo.com,2025-09-02,activo
116516,CC,28295971,Alejandra,Gomez Mejia,Calle 3 #60-11,Cucuta,3508042559,alejandra.gomezmejia754@correo.com,2025-04-29,activo
116517,CC,55744636,Camilo,Castano Castano,Calle 30 #91-74,Bogota,3656536643,camilo.castanocastano792@correo.com,2024-07-24,suspendido
116518,CC,37376444,Camilo,Mejia Perez,Calle 25 #8-49,Medellin,3777509478,,2023-11-18,activo
116519,CC,55561412,Diana,Castro Quintero,Calle 84 #96-73,Cucuta,3582001692,diana.castroquintero498@correo.com,2024-06-16,activo
116520,CC,84298831,Maria,Restrepo Arango,Calle 66 #70-2,Cali,3967936002,maria.restrepoarango181@correo.com,2026-01-04,activo
116521,CC,84489200,Paola,Lopez Restrepo,Calle 39 #9-119,Bucaramanga,3054039185,paola.lopezrestrepo209@correo.com,2025-03-05,activo
116522,NIT,71932777,Luisa,Martinez Castro,Calle 99 #108-52,Bogota,3524133111,luisa.martinezcastro943@correo.com,2026-03-28,activo
116523,CC,92299526,Carolina,Rojas Rojas,Calle 90 #1-58,Cali,3729417687,carolina.rojasrojas649@correo.com,2025-09-27,activo
116524,CC,27104091,Sara,Torres Lopez,Calle 33 #64-108,Bogota,3346892178,sara.torreslopez671@correo.com,2025-01-20,activo
116525,NIT,66718828,Catalina,Bedoya Morales,Calle 46 #88-37,Bogota,3178707333,catalina.bedoyamorales139@correo.com,2025-12-02,activo
116526,CC,37584456,Sebastian,Martinez Ramirez,Calle 43 #37-111,Medellin,3842701468,sebastian.martinezramirez427@correo.com,2025-12-19,activo
116527,CC,70540594,Sara,Rodriguez Rojas,Calle 23 #32-80,Bogota,3619827083,sara.rodriguezrojas607@correo.com,2023-08-28,activo
116528,CC,92951095,Juan,Torres Restrepo,Calle 8 #108-63,Medellin,3096066740,,2025-06-16,activo
116529,CC,63567392,Tatiana,Perez Agudelo,Calle 7 #64-113,Bogota,3698440640,tatiana.perezagudelo392@correo.com,2026-01-21,inactivo
116530,CC,20591259,Julian,Diaz Castro,Calle 117 #3-58,Monteria,3392614439,julian.diazcastro605@correo.com,2024-12-27,activo
116531,CC,88263384,Sofia,Torres Vargas,Calle 27 #13-33,Medellin,3294359629,sofia.torresvargas408@correo.com,2024-06-24,activo
116532,CC,12551054,Andres,Perez Quintero,Calle 28 #83-36,Medellin,3417965552,andres.perezquintero428@correo.com,2024-01-10,activo
116533,CC,31029963,Natalia,Torres Ortiz,Calle 32 #57-37,Monteria,3240652897,natalia.torresortiz795@correo.com,2025-09-08,activo
116534,CC,22572319,Jose,Morales Ramirez,Calle 83 #90-76,Pasto,3726302244,,2024-09-27,activo
116535,CC,13593779,Mateo,Bedoya Castano,Calle 64 #31-35,Medellin,3973030343,mateo.bedoyacastano106@correo.com,2026-05-04,inactivo
116536,NIT,30402208,Kevin,Hernandez Sanchez,Calle 33 #40-49,Medellin,3913297465,kevin.hernandezsanchez62@correo.com,2024-12-24,activo
116537,CC,53516972,Andrea,Diaz Bedoya,Calle 118 #65-96,Medellin,3671540677,andrea.diazbedoya110@correo.com,2025-10-19,activo
116538,NIT,54877176,Juan,Gomez Quintero,Calle 26 #104-67,Cali,3418777044,juan.gomezquintero541@correo.com,2026-04-02,activo
116539,CC,61409590,Ana,Lopez Castro,Calle 92 #18-99,Bogota,3513698050,ana.lopezcastro732@correo.com,2023-06-17,activo
116540,CC,21190925,Felipe,Hernandez Quintero,Calle 64 #38-107,Santa Marta,3523581477,felipe.hernandezquintero258@correo.com,2025-08-02,activo
116541,CC,33793677,Manuela,Martinez Perez,Calle 34 #56-58,Manizales,3299022929,manuela.martinezperez284@correo.com,2024-02-05,suspendido
116542,NIT,81093186,Sebastian,Bedoya Cardona,Calle 32 #37-91,Medellin,3805033768,sebastian.bedoyacardona601@correo.com,2024-07-17,activo
116543,CC,47491843,Catalina,Ortiz Rodriguez,Calle 88 #105-115,Bogota,3635579227,catalina.ortizrodriguez175@correo.com,2024-12-26,inactivo
116544,CC,25408506,Valentina,Ortiz Sanchez,Calle 21 #77-38,Barranquilla,3281235618,valentina.ortizsanchez829@correo.com,2024-01-08,activo
116545,CC,96458031,Juan,Vargas Molina,Calle 61 #18-27,Medellin,3884599215,juan.vargasmolina473@correo.com,2024-12-24,activo
116546,CC,82047717,Valentina,Vargas Morales,Calle 99 #42-7,Cali,3139838728,valentina.vargasmorales105@correo.com,2024-07-25,activo
116547,CC,96142429,Alejandra,Agudelo Castano,Calle 116 #56-55,Cali,3851563445,alejandra.agudelocastano764@correo.com,2026-01-17,inactivo
116548,CC,83110942,Carolina,Sanchez Jimenez,Calle 70 #95-34,Medellin,3224308092,carolina.sanchezjimenez243@correo.com,2026-05-13,activo
116549,CE,60241361,Manuela,Vargas Jimenez,Calle 85 #51-17,Santa Marta,3524875771,manuela.vargasjimenez352@correo.com,2024-09-08,activo
116550,CC,58299488,Alejandra,Castro Vargas,Calle 87 #82-74,Bogota,3214840970,alejandra.castrovargas649.116550@correo.com,2026-01-02,activo
116551,CE,17096151,Jorge,Jimenez Castro,Calle 106 #9-1,Bogota,3901058896,jorge.jimenezcastro216@correo.com,2024-10-10,activo
116552,CE,99935435,Jose,Hernandez Arango,Calle 31 #17-101,Bogota,3282091167,jose.hernandezarango940@correo.com,2024-04-15,activo
116553,CE,14456884,Sebastian,Vargas Lopez,Calle 63 #19-57,Bogota,3120056347,sebastian.vargaslopez728@correo.com,2024-05-02,activo
116554,CC,51449609,Ana,Jimenez Sanchez,Calle 100 #79-73,Cali,3044690319,ana.jimenezsanchez956@correo.com,2025-02-12,activo
116555,CC,49083991,Luis,Torres Sanchez,Calle 79 #117-12,Barranquilla,3896416996,luis.torressanchez746@correo.com,2026-04-23,activo
116556,CC,78843209,Andres,Ortiz Castano,Calle 33 #83-76,Medellin,3098648814,andres.ortizcastano60@correo.com,2026-03-19,activo
116557,CC,84284749,Tatiana,Morales Quintero,Calle 39 #102-14,Armenia,3348426696,tatiana.moralesquintero311@correo.com,2025-04-22,activo
116558,NIT,25256880,Sara,Morales Molina,Calle 31 #88-117,Cartagena,3478738907,sara.moralesmolina998@correo.com,2024-02-23,inactivo
116559,CC,10587800,Nicolas,Agudelo Gomez,Calle 26 #66-79,Cali,3302239167,nicolas.agudelogomez5@correo.com,2026-02-08,activo
116560,CC,93554836,Laura,Quintero Ramirez,Calle 80 #56-34,Barranquilla,3484817088,laura.quinteroramirez470@correo.com,2025-05-02,activo
116561,TI,66874938,Carlos,Vargas Sanchez,Calle 15 #84-8,Bogota,3403945792,carlos.vargassanchez776@correo.com,2023-10-07,activo
116562,TI,27284530,Alejandra,Castro Cardona,Calle 15 #70-59,Bucaramanga,3205939893,alejandra.castrocardona242@correo.com,2025-04-08,activo
116563,CC,71658255,Yuliana,Gomez Hernandez,Calle 52 #14-43,Bogota,3190492178,yuliana.gomezhernandez4@correo.com,2023-08-24,activo
116564,CE,45891274,Luis,Vargas Garcia,Calle 48 #99-15,Medellin,3268014712,luis.vargasgarcia868@correo.com,2025-03-28,activo
116565,CC,22364952,Diana,Martinez Ortiz,Calle 64 #72-91,Pereira,3053509862,diana.martinezortiz507@correo.com,2025-07-14,activo
116566,CC,30776266,Juan,Rojas Diaz,Calle 32 #104-24,Bogota,3620319906,,2025-09-06,activo
116567,NIT,66178903,Isabella,Molina Molina,Calle 9 #61-20,Bucaramanga,3391721499,isabella.molinamolina527@correo.com,2025-05-16,activo
116568,CC,86114733,Alejandra,Giraldo Arango,Calle 15 #37-50,Medellin,3948055834,,2024-09-20,activo
116569,CC,45735766,Nicolas,Rodriguez Ramirez,Calle 25 #54-72,Ibague,3858387311,nicolas.rodriguezramirez771@correo.com,2025-10-20,activo
116570,CC,19573113,Camilo,Mejia Ortiz,Calle 72 #91-110,Ibague,3727685392,camilo.mejiaortiz640@correo.com,2025-09-06,activo
116571,NIT,76115323,Carlos,Rodriguez Arango,Calle 80 #4-83,Bogota,3301898641,carlos.rodriguezarango408@correo.com,2024-11-17,inactivo
116572,CC,62187552,Catalina,Rojas Rodriguez,Calle 108 #40-2,Barranquilla,3965423902,catalina.rojasrodriguez452@correo.com,2025-11-23,activo
116573,CC,93901268,Manuela,Hernandez Osorio,Calle 100 #94-28,Cali,3769607162,manuela.hernandezosorio976@correo.com,2025-04-02,activo
116574,CC,65555832,Kevin,Bedoya Cardona,Calle 118 #51-114,Bogota,3735932422,kevin.bedoyacardona587@correo.com,2026-05-19,activo
116575,NIT,95518053,Andres,Arango Osorio,Calle 83 #107-3,Cali,3054692601,andres.arangoosorio643@correo.com,2024-03-11,activo
116576,CC,76819148,Julian,Martinez Ramirez,Calle 109 #55-112,Bogota,3358022291,julian.martinezramirez254@correo.com,2026-03-16,activo
116577,CC,49918382,Luis,Diaz Ramirez,Calle 105 #76-5,Ibague,3011270746,luis.diazramirez813@correo.com,2023-07-29,activo
116578,CC,23200432,Juan,Giraldo Perez,Calle 90 #107-89,Bogota,3144212415,juan.giraldoperez473@correo.com,2023-10-11,activo
116579,CC,49496273,Ana,Restrepo Molina,Calle 26 #26-82,Barranquilla,3036160271,ana.restrepomolina319@correo.com,2024-08-19,activo
116580,CC,85103062,David,Ramirez Vargas,Calle 16 #118-115,Cali,3142975511,david.ramirezvargas510@correo.com,2025-08-08,activo
116581,CC,81215184,Sebastian,Morales Restrepo,Calle 68 #47-64,Cartagena,3427488739,sebastian.moralesrestrepo350@correo.com,2024-02-06,activo
116582,CC,12731670,Juan,Molina Sanchez,Calle 19 #9-113,Bogota,3156672634,juan.molinasanchez11@correo.com,2023-11-28,suspendido
116583,CC,54218193,Paula,Restrepo Jimenez,Calle 43 #90-61,Bogota,3182980318,paula.restrepojimenez385@correo.com,2025-09-17,activo
116584,CC,96608039,Isabella,Quintero Osorio,Calle 47 #42-77,Bogota,3844110954,isabella.quinteroosorio183@correo.com,2023-06-22,activo
116585,CC,30836690,David,Osorio Quintero,Calle 111 #50-19,Bogota,3927008815,david.osorioquintero104@correo.com,2024-12-01,inactivo
116586,NIT,97948383,Andrea,Bedoya Hernandez,Calle 11 #103-90,Cali,3207247695,andrea.bedoyahernandez760@correo.com,2026-04-29,activo
116587,NIT,64475209,Andrea,Gomez Rojas,Calle 97 #110-59,Medellin,3995343150,andrea.gomezrojas797@correo.com,2024-02-23,activo
116588,CC,38140376,Manuela,Diaz Jimenez,Calle 105 #25-85,Barranquilla,3096280961,manuela.diazjimenez456@correo.com,2026-03-24,activo
116589,CC,86710381,Miguel,Gomez Giraldo,Calle 95 #46-114,Cali,3777479293,miguel.gomezgiraldo121@correo.com,2023-07-13,activo
116590,CC,71818311,Andrea,Ramirez Agudelo,Calle 72 #47-54,Pereira,3751934934,andrea.ramirezagudelo352@correo.com,2025-11-13,inactivo
116591,CE,36436355,Jose,Rodriguez Rodriguez,Calle 105 #15-51,Bogota,3696046464,jose.rodriguezrodriguez979@correo.com,2023-12-17,activo
116592,CC,61358858,Camilo,Sanchez Castano,Calle 46 #5-80,Bucaramanga,3574195820,camilo.sanchezcastano929@correo.com,2023-07-21,activo
116593,CC,83988647,Paola,Ortiz Molina,Calle 4 #112-119,Bucaramanga,3713304932,paola.ortizmolina759@correo.com,2024-05-26,activo
116594,CC,23444872,Ana,Martinez Castro,Calle 107 #39-88,Cali,3595074908,ana.martinezcastro661@correo.com,2024-03-25,activo
116595,CC,72541207,Carlos,Castano Restrepo,Calle 58 #106-64,Cali,3244840199,carlos.castanorestrepo983@correo.com,2026-03-29,activo
116596,CC,70155742,Isabella,Lopez Rojas,Calle 83 #84-36,Medellin,3995612979,isabella.lopezrojas826@correo.com,2023-09-10,activo
116597,CC,46410343,Yuliana,Gomez Rodriguez,Calle 61 #115-17,Medellin,3468595095,yuliana.gomezrodriguez664@correo.com,2024-05-20,activo
116598,CC,72143130,Jose,Vargas Perez,Calle 88 #66-74,Medellin,3980656110,jose.vargasperez874@correo.com,2024-12-18,activo
116599,CC,41859945,Carolina,Castano Torres,Calle 46 #76-119,Monteria,3872260166,carolina.castanotorres843@correo.com,2025-05-03,activo
116600,CE,32648456,Natalia,Castano Perez,Calle 119 #22-48,Bogota,3214257443,natalia.castanoperez953@correo.com,2024-02-12,activo
116601,CC,53804225,Nicolas,Arango Mejia,Calle 95 #89-93,Cucuta,3756590468,nicolas.arangomejia329@correo.com,2024-02-18,activo
116602,CC,74508497,Felipe,Torres Ortiz,Calle 36 #110-97,Manizales,3177857366,felipe.torresortiz686@correo.com,2024-06-05,activo
116603,CC,74234968,Valentina,Quintero Castano,Calle 71 #107-11,Pasto,3624658526,valentina.quinterocastano992@correo.com,2024-09-30,activo
116604,CC,39573382,Jorge,Giraldo Bedoya,Calle 20 #42-91,Bucaramanga,3304186761,jorge.giraldobedoya259@correo.com,2024-03-26,activo
116605,CC,83929170,Ana,Osorio Garcia,Calle 105 #33-27,Bucaramanga,3138426890,ana.osoriogarcia164@correo.com,2024-08-22,suspendido
116606,CC,81909612,Kevin,Vargas Restrepo,Calle 44 #29-101,Pereira,3629538850,kevin.vargasrestrepo132@correo.com,2026-02-26,activo
116607,CC,85977606,Natalia,Perez Castano,Calle 68 #99-59,Medellin,3533624274,natalia.perezcastano242@correo.com,2025-04-20,activo
116608,CC,99409203,Sofia,Torres Rodriguez,Calle 32 #21-21,Pereira,3570578894,sofia.torresrodriguez568@correo.com,2024-12-12,activo
116609,CC,23467311,Camilo,Restrepo Cardona,Calle 98 #54-117,Cali,3839759224,camilo.restrepocardona269@correo.com,2026-02-07,suspendido
116610,CC,65387602,Luisa,Quintero Agudelo,Calle 103 #17-46,Cali,3303609557,luisa.quinteroagudelo731@correo.com,2024-05-26,activo
116611,CC,21666696,Miguel,Torres Quintero,Calle 2 #106-7,Bogota,3902216902,miguel.torresquintero660@correo.com,2024-09-29,activo
116612,CC,32330364,Carlos,Molina Arango,Calle 31 #106-99,Pereira,3849843374,,2024-10-16,activo
116613,NIT,38966830,Luis,Quintero Osorio,Calle 94 #27-106,Armenia,3068988030,luis.quinteroosorio145@correo.com,2024-07-26,activo
116614,CC,64414103,Natalia,Morales Jimenez,Calle 79 #58-55,Cali,3095989534,natalia.moralesjimenez49@correo.com,2024-03-27,activo
116615,CC,84158970,Tatiana,Quintero Arango,Calle 46 #76-33,Bogota,3472748022,tatiana.quinteroarango225@correo.com,2025-07-05,inactivo
116616,CC,81425122,Alejandra,Hernandez Diaz,Calle 119 #119-38,Monteria,3926825438,alejandra.hernandezdiaz814@correo.com,2024-08-06,activo
116617,TI,75721389,Santiago,Morales Rojas,Calle 54 #85-64,Cali,3426558397,santiago.moralesrojas282@correo.com,2024-11-27,activo
116618,CE,16987635,Santiago,Ortiz Castano,Calle 118 #9-73,Villavicencio,3552607344,santiago.ortizcastano902@correo.com,2024-02-14,activo
116619,CC,95634595,Diana,Quintero Rodriguez,Calle 79 #35-54,Barranquilla,3256321974,diana.quinterorodriguez183@correo.com,2024-09-27,activo
116620,CC,91002959,Juan,Jimenez Cardona,Calle 60 #6-57,Bogota,3787441737,juan.jimenezcardona943@correo.com,2026-05-02,activo
116621,CC,65333769,Daniel,Vargas Martinez,Calle 107 #34-76,Medellin,3401945915,,2023-06-14,activo
116622,CC,17417624,Sara,Gomez Martinez,Calle 26 #92-35,Cucuta,3898516124,sara.gomezmartinez370@correo.com,2025-03-15,activo
116623,TI,22259675,Ana,Garcia Hernandez,Calle 3 #14-103,Bogota,3560232885,,2025-11-17,activo
116624,CC,98385090,Camilo,Vargas Arango,Calle 15 #69-7,Bucaramanga,3376946030,camilo.vargasarango44@correo.com,2023-09-09,activo
116625,CC,47719657,Catalina,Molina Morales,Calle 67 #118-113,Cali,3699621646,catalina.molinamorales307@correo.com,2024-05-20,activo
116626,CC,63172410,Isabella,Agudelo Morales,Calle 110 #37-13,Cali,3878090221,,2023-07-01,activo
116627,NIT,85083954,David,Arango Cardona,Calle 36 #117-86,Pasto,3604825129,david.arangocardona907@correo.com,2024-06-11,activo
116628,TI,94120793,Alejandra,Agudelo Ortiz,Calle 71 #80-91,Medellin,3804029224,alejandra.agudeloortiz707@correo.com,2025-10-25,activo
116629,CE,55496189,Paola,Vargas Torres,Calle 107 #31-22,Bogota,3893540345,,2023-11-18,activo
116630,CC,12801187,Mateo,Martinez Quintero,Calle 36 #35-83,Santa Marta,3162749166,mateo.martinezquintero770@correo.com,2023-11-14,suspendido
116631,CC,16643302,Carolina,Arango Rodriguez,Calle 93 #44-70,Cali,3381617355,carolina.arangorodriguez715@correo.com,2024-01-27,activo
116632,CC,58863922,Catalina,Quintero Vargas,Calle 88 #115-91,Bogota,3789559789,catalina.quinterovargas578@correo.com,2025-03-16,activo
116633,CC,82896271,Sebastian,Hernandez Giraldo,Calle 57 #45-54,Monteria,3392032628,,2024-12-27,inactivo
116634,CC,95283592,Carlos,Gomez Garcia,Calle 15 #76-107,Barranquilla,3090769422,carlos.gomezgarcia341@correo.com,2024-06-10,activo
116635,CC,61803745,David,Vargas Garcia,Calle 17 #115-100,Medellin,3810061779,david.vargasgarcia322@correo.com,2026-04-22,activo
116636,CC,76436954,Camilo,Vargas Osorio,Calle 94 #40-81,Villavicencio,3249715811,camilo.vargasosorio905@correo.com,2023-11-19,activo
116637,TI,21011521,Catalina,Molina Quintero,Calle 113 #101-70,Bogota,3766516634,catalina.molinaquintero146@correo.com,2024-11-11,activo
116638,CC,71952823,Catalina,Diaz Rojas,Calle 107 #28-103,Medellin,3104921584,catalina.diazrojas482@correo.com,2025-02-25,inactivo
116639,CC,77640501,Mateo,Cardona Bedoya,Calle 6 #67-68,Barranquilla,3219713998,mateo.cardonabedoya919@correo.com,2024-01-14,activo
116640,CE,35821822,Luisa,Giraldo Vargas,Calle 33 #6-45,Ibague,3347255066,luisa.giraldovargas704@correo.com,2024-01-12,activo
116641,CC,48566685,Valentina,Perez Cardona,Calle 4 #116-62,Bogota,3505225130,valentina.perezcardona97@correo.com,2025-07-09,activo
116642,CC,49697521,Alejandra,Giraldo Ortiz,Calle 112 #10-63,Cartagena,3238402175,alejandra.giraldoortiz101@correo.com,2025-10-25,activo
