id_agente,nombre,apellido,documento,cargo,telefono,email,fecha_ingreso,estado_agente,id_equipo,id_departamento
721,Juan,Jimenez Castano,10780894,asesor_comercial,3753223896,agente721@empresa.com,2022-11-04,inactivo,7,3
722,Andres,Martinez Vargas,82457738,asesor_servicio,3539784508,agente722@empresa.com,2025-02-18,inactivo,6,2
723,David,Osorio Sanchez,69139513,asesor_comercial,3763618686,agente723@empresa.com,2026-05-08,activo,8,3
724,Camilo,Castano Arango,96826425,asesor_servicio,3491960333,agente724@empresa.com,2021-11-12,activo,1,1
725,Camilo,Vargas Cardona,61454165,asesor_comercial,3981271484,agente725@empresa.com,2023-09-08,activo,7,3
726,Yuliana,Quintero Restrepo,45241324,asesor_comercial,3060883517,agente726@empresa.com,2022-12-11,inactivo,8,3
727,Andres,Rojas Diaz,74193020,asesor_comercial,3074265137,agente727@empresa.com,2024-07-04,inactivo,7,3
728,Sebastian,Rojas Restrepo,63225274,asesor_servicio,3624368491,agente728@empresa.com,2023-03-26,vacaciones,1,1
729,Andrea,Giraldo Ramirez,60727630,asesor_servicio,3261716657,agente729@empresa.com,2022-09-17,vacaciones,3,1
730,Camilo,Rodriguez Arango,16631828,asesor_servicio,3007680462,agente730@empresa.com,2024-11-10,activo,5,2
731,Mateo,Castro Osorio,28094469,asesor_servicio,3977671465,agente731@empresa.com,2025-10-29,inactivo,1,1
732,Alejandra,Castro Mejia,78866455,asesor_comercial,3054147844,agente732@empresa.com,2026-04-19,activo,9,4
733,Carlos,Garcia Castano,70840604,asesor_comercial,3648629364,agente733@empresa.com,2026-03-21,vacaciones,7,3
734,Diana,Bedoya Garcia,46871147,asesor_servicio,3624496909,agente734@empresa.com,2025-01-21,activo,1,1
735,Miguel,Agudelo Castro,35702347,asesor_servicio,3778965973,agente735@empresa.com,2025-01-22,activo,3,1
736,Andrea,Cardona Perez,70778048,asesor_comercial,3530094918,agente736@empresa.com,2025-09-06,activo,9,4
737,Santiago,Martinez Torres,39646830,asesor_servicio,3710653333,agente737@empresa.com,2023-07-19,inactivo,11,5
738,Andrea,Perez Giraldo,39092404,asesor_comercial,3576790027,agente738@empresa.com,2026-03-28,activo,8,3
739,Santiago,Martinez Restrepo,99619169,asesor_servicio,3079721295,agente739@empresa.com,2023-07-13,inactivo,3,1
740,Isabella,Rojas Restrepo,98703683,asesor_comercial,3518285263,agente740@empresa.com,2023-10-12,activo,9,4
741,Maria,Jimenez Agudelo,61750912,asesor_servicio,3102593202,agente741@empresa.com,2025-08-27,activo,2,1
742,Sara,Vargas Rojas,92497928,asesor_comercial,3340073005,agente742@empresa.com,2025-09-26,vacaciones,8,3
743,Valentina,Ramirez Hernandez,51661584,asesor_servicio,3283752176,agente743@empresa.com,2025-11-04,activo,3,1
744,Sofia,Rojas Mejia,24591654,asesor_servicio,3854547886,agente744@empresa.com,2022-07-11,inactivo,2,1
745,Felipe,Castro Molina,17400255,asesor_servicio,3968509375,agente745@empresa.com,2022-10-20,activo,2,1
746,Catalina,Restrepo Diaz,34293690,asesor_servicio,3045154820,agente746@empresa.com,2022-05-10,activo,1,1
747,Luis,Bedoya Rojas,15482824,asesor_servicio,3809438709,agente747@empresa.com,2025-10-30,vacaciones,1,1
748,David,Giraldo Castano,65820881,asesor_servicio,3136392764,agente748@empresa.com,2025-03-13,inactivo,4,2
749,Daniel,Perez Lopez,37914165,asesor_comercial,3904665154,agente749@empresa.com,2022-10-25,activo,7,3
750,Paula,Torres Bedoya,13113616,asesor_servicio,3337961511,agente750@empresa.com,2025-12-15,activo,2,1
